08 October 2018,01:12:36 PM,12.9367822105459,77.7004899368431,12.9493991,77.6808663,115.5,2.5476837278326,123.410821464561,123.154392880404,13.1109355199776,,-26.9387571620697,Calibrate
08 October 2018,01:12:37 PM,12.9367822105459,77.7004899368431,12.9493991,77.6808663,115.5,2.5476837278326,123.410821464561,123.052934352368,13.1188215468587,,-26.9387571620697,Calibrate
08 October 2018,01:12:38 PM,12.9367822105459,77.7004899368431,12.9493991,77.6808663,115.5,2.5476837278326,123.410821464561,122.925023940421,13.0903683857295,,-26.9387571620697,Calibrate
08 October 2018,01:12:38 PM,12.9367822105459,77.7004899368431,12.9493991,77.6808663,115.5,2.5476837278326,123.410821464561,122.917252044798,13.0573208080092,,-26.9387571620697,Calibrate
08 October 2018,01:12:39 PM,12.9367822105459,77.7004899368431,12.9493991,77.6808663,115.5,2.5476837278326,123.410821464561,122.711570121772,13.0708549763492,,-26.9387571620697,Calibrate
08 October 2018,01:12:40 PM,12.9367822105459,77.7004899368431,12.9493991,77.6808663,115.5,2.5476837278326,123.410821464561,123.165545514262,12.9947729423417,,-26.9387571620697,Calibrate
08 October 2018,01:12:41 PM,12.9367948842184,77.7004705747372,12.9493991,77.6808663,115.5,2.54515617996298,123.410354312695,123.059592675587,12.9665050496386,,-26.9387571620697,Calibrate
08 October 2018,01:12:42 PM,12.9367999536873,77.7004628298949,12.9493991,77.6808663,115.5,2.54414516088746,123.41016719048,122.820241973212,13.0235339162571,,-26.9387571620697,Calibrate
08 October 2018,01:12:42 PM,12.9367999536873,77.7004628298949,12.9493991,77.6808663,115.5,2.54414516088746,123.41016719048,123.035594243979,13.0827901999084,,-26.9387571620697,Calibrate
08 October 2018,01:12:43 PM,12.9367999536873,77.7004628298949,12.9493991,77.6808663,115.5,2.54414516088746,123.41016719048,122.985650651613,13.0594710920194,,-26.9387571620697,Calibrate
08 October 2018,01:12:44 PM,12.9367999536873,77.7004628298949,12.9493991,77.6808663,115.5,2.54414516088746,123.41016719048,122.905050437588,13.0218563181384,,-26.9387571620697,Calibrate
08 October 2018,01:12:45 PM,12.9368019814749,77.7004597319579,12.9493991,77.6808663,115.5,2.54374075326916,123.410092299687,122.92003732582,13.0533124130394,,-26.9387571620697,Calibrate
08 October 2018,01:12:46 PM,12.93680379259,77.7004580927832,12.9493991,77.6808663,115.5,2.54348157327,123.408509280131,123.056234914226,13.107216066727,,-26.9387571620697,Calibrate
08 October 2018,01:12:46 PM,12.936804517036,77.7004574371133,12.9493991,77.6808663,115.5,2.54337790181581,123.407875981936,122.941435269869,13.0530048470681,,-26.9387571620697,Calibrate
08 October 2018,01:12:47 PM,12.936804517036,77.7004574371133,12.9493991,77.6808663,115.5,2.54337790181581,123.407875981936,122.697386768736,13.0946577950221,,-26.9387571620697,Calibrate
08 October 2018,01:12:48 PM,12.936804517036,77.7004574371133,12.9493991,77.6808663,115.5,2.54337790181581,123.407875981936,122.786860076478,13.1109093784364,,-26.9387571620697,Calibrate
08 October 2018,01:12:49 PM,12.936804517036,77.7004574371133,12.9493991,77.6808663,115.5,2.54337790181581,123.407875981936,123.032695277489,13.0751350579873,,-26.9387571620697,Calibrate
08 October 2018,01:12:50 PM,12.9368048068144,77.7004571748453,12.9493991,77.6808663,115.5,2.54333643332062,123.407622648216,122.884184571325,13.0386542496341,,-26.9387571620697,Calibrate
08 October 2018,01:12:50 PM,12.9368050227258,77.7004579699381,12.9493991,77.6808663,115.5,2.54339513967733,123.40610231824,122.626390136055,13.1242938095773,,-26.9387571620697,Calibrate
08 October 2018,01:12:51 PM,12.9368051090903,77.7004582879752,12.9493991,77.6808663,115.5,2.5434186227198,123.40549420593,122.767298779582,13.0636171646589,,-26.9387571620697,Calibrate
08 October 2018,01:12:52 PM,12.9368051090903,77.7004582879752,12.9493991,77.6808663,115.5,2.5434186227198,123.40549420593,122.765841581233,13.0803808814701,,-26.9387571620697,Calibrate
08 October 2018,01:12:53 PM,12.9368051090903,77.7004582879752,12.9493991,77.6808663,115.5,2.5434186227198,123.40549420593,122.776637743367,12.9945226243112,,-26.9387571620697,Calibrate
08 October 2018,01:12:54 PM,12.9368051090903,77.7004582879752,12.9493991,77.6808663,115.5,2.5434186227198,123.40549420593,122.836160279767,13.0778364505042,,-26.9387571620697,Calibrate
08 October 2018,01:12:54 PM,12.9368051436361,77.7004584151901,12.9493991,77.6808663,115.5,2.54342801601838,123.40525096412,123.252817673747,13.123770229859,,-26.9387571620697,Calibrate
08 October 2018,01:12:55 PM,12.9368051574544,77.700458766076,12.9493991,77.6808663,115.5,2.54345891280519,123.404750403221,122.903904181386,13.0184907548435,,-26.9387571620697,Calibrate
08 October 2018,01:12:56 PM,12.9368051574544,77.700458766076,12.9493991,77.6808663,115.5,2.54345891280519,123.404750403221,122.805779704089,13.1002480631065,,-26.9387571620697,Calibrate
08 October 2018,01:12:57 PM,12.9368051629818,77.7004589064304,12.9493991,77.6808663,115.5,2.54347127157457,123.404550182273,122.501860670804,12.9279246248709,,-26.9387571620697,Calibrate
08 October 2018,01:12:58 PM,12.9368051629818,77.7004589064304,12.9493991,77.6808663,115.5,2.54347127157457,123.404550182273,122.716311480851,13.0725085220786,,-26.9387571620697,Calibrate
08 October 2018,01:12:58 PM,12.9368051629818,77.7004589064304,12.9493991,77.6808663,115.5,2.54347127157457,123.404550182273,122.776137856342,12.9971284401036,,-26.9387571620697,Calibrate
